X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,program_class
1.0398322,1.1335196,-0.07708732,-0.2833111,-0.5655091,-0.85293365,-1.1978358,-0.7081031,-0.4214509,0.09718975,-0.5710202,-0.99138564,0.04610048,-0.26882234,-0.78604853,0.02036198,-0.31768355,1.2987279,-0.38382876,0.8996392,2.1678963,-0.5753364,-0.6836818,-0.70630634,0.42560378,-0.8015312,-0.29193977,-0.14954062,-0.37076375,-0.6348203,0.59842324,0.01807484,-0.13472335,-0.5576803,-0.21588099,-0.558919,0.11067057,0.19888607,-0.7760606,-0.81019616,-0.56655926,-0.46759352,-0.3979443,0.85563195,1.5439316,1.1477891,-0.45001218,0.13375133,-0.49851823,0.14450544,2.0680163,2.2253046,-0.36147416,-0.4129263,-0.6544582,-0.6979819,-0.8491934,0.01664141,-0.4872525,-0.09354815,-0.04424577,-0.41916788,0.4536631,-0.5962334,-0.4853564,-0.6550799,-0.78628975,-0.66850907,-0.45673287,-0.73746616,0.2997303,-0.71746767,-0.42828277,1.322805,0.5193092,-0.28103346,-0.11778603,-0.03397877,-0.18136825,0.01202881,0.3755546,-0.30136532,-0.34321284,-0.77682495,-0.5644476,-0.9139848,-0.4955992,1.0685399,-0.15605795,1.0257233,-0.6053079,0.30965623,-0.04317408,2.0417974,-0.12881988,-0.37881133,-0.00397029,0.65547705,0.7806955,-0.5593332,3
1.0087795,0.8258828,0.49255818,-0.02789172,-0.6050394,-0.82516766,-0.79236996,-0.4991143,-0.16309693,-0.18937938,-0.43039274,-0.9068112,0.68882865,-0.27925056,-0.5718471,0.36316586,-0.16043916,0.6432941,-0.2998391,0.9248921,1.8475059,-0.5402882,-0.70342237,-0.6506634,0.24891613,-0.53346723,-0.4053988,0.12731305,-0.36445138,-0.6106309,-0.14268309,-0.33206385,0.12150118,-0.28544605,-0.26619247,-0.4016714,0.23548745,0.4862222,-0.7885985,-0.63106996,-0.4867926,-0.17007193,-0.3902598,0.75750077,1.685822,1.0276163,-0.44560066,-0.325853,-0.03242307,-0.06431656,1.7847798,2.059112,0.31330302,0.06080158,-0.1960848,-0.4610507,-0.8548692,0.33426815,-0.31018838,0.45103395,-0.22075923,-0.29136398,0.12379476,-0.17969343,-0.43055907,-0.5420952,-0.81945205,-0.30802125,-0.39676717,-0.60567516,0.18159561,-0.5862514,-0.40995783,1.5931607,1.0032886,-0.24373165,-0.4228006,-0.4249803,-0.09909995,-0.09577203,0.2975382,-0.27765596,-0.42781165,-0.6715203,-0.40220827,-0.70024043,-0.46583667,0.7097128,0.00724255,0.34165114,-0.49236652,0.2510442,-0.15673131,1.147917,0.18044204,-0.32040074,0.00962068,0.97837615,0.30773264,-0.47995123,0
0.72629744,1.5324963,-0.10804657,-0.10421861,-0.614514,-0.85487103,-0.9151333,-0.4437371,-0.11871731,-0.20482469,-0.54893816,-0.81456554,-0.14023453,-0.22892347,-0.64305633,-0.16105384,-0.4733489,0.10917721,-0.31153062,1.3858302,1.6402702,-0.5493116,-0.6131066,-0.64189,-0.08207899,-0.5490382,-0.45571578,0.1213377,-0.47099906,-0.6361971,-0.35745955,-0.5676129,0.26685387,-0.35993367,-0.00767851,-0.47140425,0.13505681,0.14757745,-0.6195847,-0.49989533,-0.49873906,-0.40324825,-0.37693018,0.08281787,2.1364856,0.3970965,-0.44325948,-0.14086914,-0.04861187,-0.14829877,0.88156635,2.9039688,-0.20747915,-0.39828643,-0.6619628,-0.640815,-0.8297657,-0.12379726,-0.34395316,-0.09394386,0.01528348,-0.26373196,0.19625853,-0.37001175,-0.504038,-0.7333918,-0.8590623,-0.45992318,-0.3941815,-0.6825034,0.1699993,-0.46789676,-0.38808468,2.4305255,1.4192847,0.03670522,-0.04582354,-0.34331483,0.34754008,-0.056868,0.5998246,-0.40437153,-0.31191334,-0.53357184,-0.23839794,-0.67970914,-0.4218844,1.2204567,0.16296512,0.65341944,-0.4294058,0.4708961,0.08547855,0.7092052,0.08513322,-0.34883708,0.20356752,0.9862702,0.26890707,-0.34428272,4
0.8421211,0.6208505,0.9721335,-0.06526823,-0.73744714,-0.8595693,-0.68837786,-0.41046473,-0.1765731,-0.39673814,-0.47837257,-1.0251496,0.62679726,-0.27750355,-0.66275096,1.2267922,-0.10203712,0.5150579,-0.335689,0.47748873,2.7665997,-0.44003093,-0.83405775,-0.512584,0.11237765,-0.58822125,-0.36500567,0.02419993,-0.3132198,-0.564113,-0.21400216,-0.3551316,0.00284547,0.32025772,-0.12950794,-0.3293711,-0.07038455,0.41214204,-0.8435414,-0.6122341,-0.5057186,-0.27720842,-0.3857128,2.0139205,1.0911642,0.9031932,-0.5173165,-0.42508078,-0.16727363,-0.1246926,1.5909723,1.3924277,0.16822587,0.03823368,-0.67517346,-0.8161396,-1.0177361,0.14771545,-0.3778931,0.38002425,-0.23232898,-0.43371922,-0.02533366,-0.376246,-0.48035398,-0.5511767,-0.824531,-0.3781179,-0.42878115,-0.5968387,0.58418936,-0.5630358,-0.47092515,1.2217249,1.1107386,-0.41311145,-0.5334154,-0.5488257,0.05910026,-0.07411534,0.10902379,-0.38861817,-0.54376084,-0.7052096,-0.50101787,-0.7297665,-0.4882136,0.5139644,-0.25090954,0.15198265,-0.5729404,0.468535,-0.29712424,1.1165283,0.3624657,-0.38236308,0.02976786,0.7871922,0.08291229,-0.5385385,7
0.54962856,1.392164,-0.02904988,-0.18996452,-0.62345964,-1.0149573,-0.9906384,-0.8175994,-0.36113918,-0.02256081,-0.54679245,-0.97553396,0.8704284,-0.25014266,-0.6685235,0.6840126,-0.25982487,0.92291564,-0.42227617,0.5292009,2.1766286,-0.6208196,-0.72783965,-0.67682236,0.01677726,-0.6164871,-0.3800332,-0.2715657,-0.46065664,-0.64417636,-0.2439964,-0.24125135,-0.24740523,-0.58360547,0.13227108,-0.45864815,0.22514164,0.21594813,-0.75152177,-0.75910836,-0.59313345,-0.4029998,-0.4127104,0.14582933,1.0351332,0.4242616,-0.1306101,-0.24494529,-0.4160538,0.36463907,1.309012,1.6024106,-0.07693855,-0.3842612,-0.37014735,-0.6012197,-0.8717114,0.09867231,-0.31155977,-0.13365868,-0.17976105,-0.3683054,0.03822583,-0.3314798,-0.54199994,-0.6534205,-0.63714284,-0.50962824,-0.340289,-0.8112639,0.24607918,-0.5803267,-0.4377356,1.2397034,0.9192733,-0.36256418,-0.3175183,-0.4690554,0.29108617,-0.16414213,0.11999299,0.00374854,-0.3440825,-0.57426596,-0.28884074,-0.7961268,-0.42812234,0.5259843,0.22975995,0.21364859,-0.57366127,0.07520599,-0.50803727,1.0475602,0.08779229,-0.34089932,0.5330029,0.45361343,-0.06771179,-0.55923694,2
0.9213336,1.1825335,-0.1309406,-0.30972055,-0.5012427,-0.7850523,-1.2314473,-0.6120913,-0.38087827,0.05558592,-0.61089927,-0.99854755,0.13765863,-0.2406058,-0.6892503,-0.13347384,-0.38102537,1.5623652,-0.28759477,0.8930862,1.7559206,-0.60369396,-0.5005542,-0.6730048,0.6857537,-0.6698541,-0.12810834,-0.23204231,-0.31889436,-0.70089835,0.72088796,0.24744925,-0.17223123,-0.5841849,-0.32522982,-0.43181348,0.34062755,0.10842403,-0.8434352,-0.77690125,-0.5325922,-0.46459547,-0.42395303,1.2260251,1.4308405,0.85091144,-0.3765411,0.48533908,-0.5716943,0.4047847,1.8259925,2.1816528,-0.21976542,-0.44706032,-0.703319,-0.6985691,-0.6292954,0.06332102,-0.46626592,-0.13799104,0.02392455,-0.39782682,0.32013553,-0.5840643,-0.46327475,-0.582528,-0.7573576,-0.72778654,-0.47949067,-0.7509189,0.0432945,-0.7420327,-0.4523255,1.3475904,0.44492018,-0.47449604,0.05630816,-0.08509482,-0.27824068,0.05947297,0.7555797,-0.28610605,-0.29603994,-0.6961149,-0.60246605,-0.9230701,-0.49008453,1.1050166,-0.05898228,1.1261723,-0.5138943,0.3680684,0.06817044,1.473173,0.06136387,-0.41753572,0.03411909,0.67783463,0.43593627,-0.50166124,3
0.67064816,1.0918316,-0.19036137,-0.30203524,-0.55665272,-0.82320774,-1.1111915,-0.63983363,-0.37768513,0.013308054,-0.56476033,-0.98989654,-0.00054766843,-0.28380659,-0.7050401,-0.1086314,-0.39158043,1.2735763,-0.34347889,0.74634749,2.0761366,-0.58998924,-0.62696224,-0.66992068,0.46363884,-0.64746273,-0.21978568,-0.046235885,-0.36501893,-0.67540538,0.46258837,0.048362996,-0.15648456,-0.58236492,-0.20951824,-0.47139379,0.26957247,0.2631706,-0.74074203,-0.78965658,-0.54766458,-0.44842193,-0.42953694,0.84023458,1.1093166,0.89473534,-0.41440952,0.27554396,-0.2824342,0.24947134,1.8807677,1.722303,-0.34780693,-0.46765229,-0.6740483,-0.71024883,-0.7474035,-0.043835945,-0.46344349,-0.20644318,-0.013446287,-0.40454918,0.25599426,-0.68398976,-0.47652051,-0.61724973,-0.75526911,-0.70651448,-0.45328486,-0.6972912,0.25822586,-0.70223713,-0.4592815,0.9741599,0.30327013,-0.17742181,-0.11331763,-0.14741315,-0.11672751,0.11321774,0.46317998,-0.2877295,-0.31986216,-0.68582475,-0.51611257,-0.89295965,-0.47961253,0.69098091,0.071345091,0.75125843,-0.5412122,0.22826794,0.0889275,1.6321652,-0.035402831,-0.38578933,0.01845785,0.4025566,0.64529771,-0.45600969,3
0.5995435,0.79432756,0.83750695,-0.11009499,-0.72651726,-0.91144687,-0.76357925,-0.3357055,-0.03397693,-0.35881835,-0.58258224,-1.0135216,0.12215673,-0.24659956,-0.624015,1.1475031,-0.6196873,0.27651858,-0.39378163,0.90369004,2.4917607,-0.45333228,-0.734574,-0.5485785,-0.09401747,-0.4525696,-0.34238318,-0.03957562,-0.44207287,-0.69114894,-0.47341824,-0.69410145,0.06989898,0.25247335,-0.35634717,-0.365022,0.08611083,0.27732837,-0.86489075,-0.5536225,-0.5209414,-0.27170607,-0.45294368,1.8344043,1.4853969,0.2667793,-0.30487254,-0.33154613,0.07943104,-0.01850939,0.8212131,1.9668703,0.11094937,-0.2539792,-0.7014962,-0.8363393,-0.9058423,-0.02243141,-0.3370919,0.29047525,-0.19912353,-0.3224612,-0.01037473,-0.4108895,-0.5122999,-0.638193,-0.8705248,-0.46158594,-0.42250335,-0.6441397,0.58793795,-0.60478777,-0.46132997,1.3193914,1.1062105,-0.3186968,-0.3433338,-0.55651873,-0.06372269,0.01749547,0.46334904,-0.37018657,-0.5239563,-0.63425976,-0.50689447,-0.8138835,-0.4343424,0.68807125,0.35145545,0.6259825,-0.57664365,0.52841747,-0.10128528,0.55664575,0.2976841,-0.4338094,-0.02180451,0.8421708,-0.14820032,-0.38686463,5
0.57581896,0.7558271,0.5890959,-0.10371928,-0.5795472,-0.7523226,-0.7367068,-0.28318152,-0.00960795,-0.34425464,-0.5285012,-0.92884266,0.21100461,-0.25693393,-0.5081204,0.7620373,-0.56364,0.51605463,-0.34397274,0.70708907,1.9918658,-0.48699403,-0.5676947,-0.47977114,-0.0063181,-0.21384926,-0.28494534,-0.16643143,-0.34822825,-0.6831958,-0.3519483,-0.64858,0.00734026,-0.02079909,-0.32192227,-0.25443697,0.3781887,0.469327,-0.7859129,-0.61713654,-0.48217863,-0.22474615,-0.5063687,1.2812358,0.84201914,0.14037913,-0.21678837,-0.01893292,0.26421002,0.26488465,0.715513,1.3741549,0.2057095,-0.2820237,-0.64411896,-0.7183774,-0.568404,-0.01206597,-0.3720407,0.26404557,-0.14759009,-0.30365178,-0.07609122,-0.444422,-0.43533972,-0.5672013,-0.77176744,-0.39969337,-0.42138764,-0.64179313,0.21506266,-0.49738652,-0.42516878,0.7843493,0.6799694,-0.42462936,-0.22399147,-0.59273064,-0.02785132,-0.06289389,0.3539103,-0.1505579,-0.47995293,-0.58147216,-0.25609663,-0.78309613,-0.4114742,0.54092914,0.816896,0.63410586,-0.47442183,0.32411233,-0.06419875,0.32803565,0.15225935,-0.35641634,-0.02105546,0.55574685,-0.09505844,-0.28893375,7
0.9930796,1.0776253,0.3096825,-0.03958393,-0.62005895,-0.815235,-0.85303533,-0.47768602,-0.2106063,-0.12899026,-0.4688055,-0.9257014,0.53329295,-0.27468288,-0.6553117,0.1200701,-0.13020608,0.8319583,-0.27216977,0.9145431,1.8375459,-0.5331157,-0.67304295,-0.6193777,0.23160303,-0.54715884,-0.35938537,-0.01507724,-0.36142278,-0.61271834,-0.11161695,-0.31638697,0.10399785,-0.2742046,-0.08881257,-0.3671306,0.36671096,0.47077858,-0.75256324,-0.6098478,-0.47437724,-0.3137494,-0.41086328,0.87773144,1.347557,1.1192856,-0.4604352,-0.27654383,-0.02710308,-0.03917335,1.9266424,2.0528364,0.1640009,-0.02520659,-0.6790416,-0.71933264,-0.8198599,0.24607503,-0.37839478,0.29384622,-0.2131315,-0.3621654,0.07384112,-0.30396137,-0.4355981,-0.55577785,-0.8202611,-0.3793481,-0.42796892,-0.631248,0.06691603,-0.57131475,-0.4338397,1.5845518,0.9241945,-0.2501473,-0.35911503,-0.40194833,0.08467738,-0.1252587,0.24510358,-0.35020185,-0.3840332,-0.65171295,-0.33632252,-0.7040841,-0.47551075,0.6580595,0.09284962,0.3617595,-0.47992313,0.28889126,-0.13272135,0.9948041,0.07869963,-0.31510735,0.11507164,0.8589762,0.32133916,-0.4252462,0
0.61465263,1.1060848,-0.04679455,-0.385907,-0.64948463,-1.0962954,-0.9360985,-0.83031154,-0.40925077,0.04914793,-0.54023665,-0.96532565,0.949585,-0.24976806,-0.47287205,0.77386403,-0.28563288,0.798856,-0.3913622,0.8764406,2.115149,-0.62079924,-0.7263835,-0.7629833,0.12429366,-0.47268564,-0.38831323,0.43906537,-0.45773348,-0.63588434,-0.22359233,-0.46685627,-0.1540846,-0.5481497,-0.18860842,-0.34251705,0.49447945,0.10998669,-0.61957145,-0.7584685,-0.5865218,-0.43158016,-0.31788245,0.12363416,1.2702888,0.57891876,-0.39746666,-0.15287988,-0.31083164,0.5703482,1.184252,1.8884581,0.03107767,-0.48390195,-0.32440045,-0.6422459,-1.0544657,-0.1367616,-0.3557949,-0.18835762,-0.27639127,-0.3290404,0.18705194,-0.42459077,-0.5289453,-0.6491852,-0.6571623,-0.5245513,-0.3274757,-0.747465,0.8567604,-0.6364724,-0.39721283,1.3298829,1.1595519,0.16643137,-0.24313337,-0.43921536,-0.02062593,0.01378814,0.40192744,0.10767126,-0.36528444,-0.6230824,-0.36289603,-0.74037874,-0.3826739,0.74843794,0.22914903,0.24312605,-0.53901845,0.17786647,0.1747006,1.6778648,-0.11353059,-0.33990306,0.37012488,0.64613616,0.46363088,-0.58739156,4
0.98344624,1.120253,0.32873976,-0.03370979,-0.62661016,-0.82867825,-0.866452,-0.4860228,-0.23711795,-0.12174487,-0.4743505,-0.9345905,0.5643453,-0.2720388,-0.668357,0.12912719,-0.12557428,0.8611637,-0.27360386,0.95482653,1.8990209,-0.5312233,-0.6830524,-0.63082576,0.20595121,-0.55747485,-0.35848615,-0.0197034,-0.36397022,-0.6135635,-0.11313618,-0.31004283,0.10020962,-0.26638603,-0.08178192,-0.36723435,0.38599214,0.47994614,-0.76432776,-0.61602,-0.47938392,-0.32578558,-0.40454578,0.91822684,1.3908128,1.1653035,-0.48678377,-0.28039718,-0.03523103,-0.03315114,1.996223,2.1319458,0.18105412,-0.01613143,-0.68708026,-0.7308847,-0.8484232,0.23778306,-0.41377935,0.31074,-0.21425146,-0.3644284,0.0880173,-0.30023795,-0.44153482,-0.55789334,-0.8274036,-0.3840247,-0.4286434,-0.6388173,0.08241478,-0.579986,-0.43577373,1.6083554,0.9635599,-0.25442424,-0.35774678,-0.4010151,0.0944546,-0.11476585,0.26097268,-0.3513021,-0.38679796,-0.6628978,-0.33994517,-0.70775855,-0.47584733,0.6862971,0.10689555,0.34378016,-0.48824745,0.30430678,-0.128506,1.0258461,0.09071109,-0.31550628,0.12647009,0.8777585,0.33775088,-0.44961515,0
0.8218416,0.8947581,0.6387994,-0.04125538,-0.67950034,-0.8090311,-0.77656186,-0.45442998,-0.20609745,-0.34603643,-0.4877315,-0.94985116,0.62234527,-0.25937444,-0.6261043,0.754803,-0.09089522,0.54720247,-0.27301082,0.5926604,2.3179061,-0.4677527,-0.70757586,-0.5290987,0.15097412,-0.5544113,-0.37227672,-0.1070107,-0.30248243,-0.5689041,-0.16456734,-0.33426446,-0.02659405,0.08469111,0.02927841,-0.3070507,0.02069025,0.3165457,-0.80117875,-0.59728026,-0.4869036,-0.32950357,-0.38802063,1.440116,1.1859305,0.82189184,-0.50318414,-0.43377307,-0.25152013,-0.04469882,1.5389807,1.6021492,0.15516792,-0.0255821,-0.6350027,-0.74299,-0.90383327,0.11173455,-0.37191686,0.24933927,-0.24527691,-0.40520248,0.00621153,-0.35779825,-0.4506905,-0.48900798,-0.7670371,-0.38448206,-0.41504002,-0.6300858,0.25909472,-0.51303643,-0.44387576,1.4084677,1.0540636,-0.48639512,-0.39990342,-0.49927443,0.24849054,-0.1208902,0.30230406,-0.36268798,-0.43653816,-0.63678455,-0.3658789,-0.70112324,-0.4836941,0.6524288,-0.19640867,0.23584864,-0.4821223,0.40107948,-0.27251208,0.900299,0.29880068,-0.3664615,0.17114496,0.7832063,0.05429703,-0.5171012,7
0.68881404,0.6158558,0.86974096,0.18287107,-0.77518624,-0.95252156,-0.84117633,-0.33161953,-0.0638494,-0.3868225,-0.6168441,-1.0623689,0.14316495,-0.2561029,-0.7391585,1.1654912,-0.6788879,0.38566804,-0.38043374,0.9583989,2.586078,-0.4316839,-0.73882604,-0.59632003,-0.15109846,-0.5240419,-0.36498666,-0.21938968,-0.42184725,-0.7357515,-0.4614908,-0.71639097,0.21180208,0.26974052,-0.37813166,-0.36521778,0.32675543,0.3184416,-0.9337154,-0.60911506,-0.5699639,-0.3553767,-0.4712327,1.927746,1.5156248,0.51823497,-0.34646353,-0.39974684,0.08374345,-0.02938517,1.2347424,2.1659954,0.16220887,-0.22992139,-0.74772584,-0.89981157,-1.0017571,-0.01590863,-0.40816444,0.320363,-0.23004964,-0.30996463,-0.01171615,-0.44542328,-0.56534874,-0.6630572,-0.98438174,-0.54541886,-0.44328254,-0.7355934,0.50599724,-0.6720914,-0.5008362,1.2497315,1.0094295,-0.42128807,-0.46659452,-0.5676524,-0.08087232,-0.02706773,0.29853255,-0.43558723,-0.5242431,-0.6621533,-0.46040514,-0.895799,-0.49027812,0.6360625,0.4394176,0.9557498,-0.59513086,0.5648369,-0.2197241,0.787231,0.2634169,-0.5001252,0.007867,0.9504597,-0.22198337,-0.4246268,5
0.8987325,1.2614241,-0.32358217,-0.20314483,-0.59479016,-0.8674691,-0.8806797,-0.44723463,-0.0753217,-0.19337276,-0.5021113,-0.8273018,-0.17106476,-0.23981187,-0.6004862,-0.20963952,-0.4539725,0.42475846,-0.27899426,1.200643,1.3319134,-0.58665913,-0.5902649,-0.5745778,0.07722403,-0.5586174,-0.2860401,0.10293657,-0.4300314,-0.7002457,-0.28781226,-0.27739337,0.17986144,-0.37889266,-0.10205076,-0.46511987,0.11691688,0.21748419,-0.66347724,-0.45081225,-0.5040463,-0.36558974,-0.4113725,0.29584318,1.8544384,0.33082595,-0.17539625,-0.18440396,-0.14524643,-0.13153642,1.0053986,2.5682292,-0.4499078,-0.40368682,-0.7138815,-0.7011729,-0.54748887,0.27583125,-0.20144309,-0.22842366,-0.15140302,-0.29906696,0.12068395,-0.49178413,-0.37729338,-0.5174056,-0.80334264,-0.60047776,-0.37662536,-0.58059466,0.00662401,-0.56591195,-0.44378778,2.077566,1.0810698,0.41636646,-0.09743929,-0.15864716,0.2248475,-0.0816462,0.77170175,-0.42907962,-0.12528385,-0.4337194,-0.31301472,-0.7419923,-0.42825165,1.0848873,-0.0224417,0.98420703,-0.44648278,0.38447672,0.05344519,0.7194492,-0.09213871,-0.38869235,0.07929298,0.9649988,0.10999856,-0.25923857,4
0.940174103,0.614116073,-0.147605836,-0.198580176,-0.695454538,-1.14874029,-0.935424685,-0.6605829,-0.294034481,-0.0760264546,-0.53139472,-1.08637464,0.314151824,-0.317090541,-0.69216311,0.286931008,-0.568269551,0.928142667,-0.377269477,0.653062105,1.87270379,-0.647734761,-0.44412896,-0.64630568,-0.0226768609,-0.568535268,-0.124220595,-0.459139884,-0.390563488,-0.949039876,-0.260722727,0.00180842727,-0.181921914,-0.488605827,-0.533107877,-0.463133156,0.0369303413,0.562875926,-1.03286433,-0.673435926,-0.631000638,-0.402071565,-0.575812876,0.714186192,1.74466372,0.042924799,-0.0544741228,-0.307325065,-0.164300978,0.415946394,1.69314218,1.76075327,-0.133283824,-0.277255535,-0.651582658,-0.795822144,-0.790183067,1.14369798,-0.263882071,0.195408478,-0.0200487748,-0.359951556,-0.138329282,-0.0346158296,-0.449822932,-0.689255893,-0.904759467,-0.763136744,-0.325646043,-0.834324539,-0.120563693,-0.883070409,-0.490417421,1.3717401,0.256235272,0.294851571,0.00134369731,-0.251821816,-0.370261252,-0.280691028,0.718290925,-0.230446428,-0.348715901,-0.428512245,-0.415400594,-0.975177824,-0.442464948,0.939584732,0.656529188,1.21541834,-0.535891652,-0.0787764043,-0.431484938,0.893080711,-0.337267101,-0.48872596,0.00803248957,0.530456722,-0.363048494,-0.510325909,2
0.8761016,1.5364875,0.07334189,0.11839943,-0.6017461,-0.84406215,-1.006697,-0.5623804,-0.10987371,-0.16541056,-0.55856895,-0.8024168,0.0198547,-0.22731367,-0.61666435,-0.19273089,-0.51232,0.07140245,-0.35567084,1.3079169,1.6218317,-0.54157364,-0.6287427,-0.6544887,0.00471041,-0.5293541,-0.43513244,-0.00329011,-0.47693628,-0.684445,-0.3432983,-0.57570624,0.1076074,-0.36483023,0.1045987,-0.4145015,0.0860334,0.08395495,-0.68841666,-0.512219,-0.5041798,-0.39386708,-0.40208656,0.13574901,2.1041062,0.29302487,-0.36607555,-0.19583851,-0.07806934,-0.1405176,0.85967475,2.698767,0.10347658,-0.2587661,-0.6363529,-0.6548524,-0.8137516,0.14588663,-0.28899467,0.186552,-0.2672294,-0.25707257,0.14507836,-0.2464647,-0.42532986,-0.73752385,-0.85999435,-0.32929567,-0.34987006,-0.698413,0.06196723,-0.395347,-0.37598792,2.1022484,1.2315022,-0.10117465,-0.18210743,-0.37763932,0.5671631,-0.06905012,0.51189095,-0.3682247,-0.34503546,-0.54706025,-0.01844096,-0.70998716,-0.40723926,1.1526823,0.2624327,0.77016324,-0.43622848,0.40863353,0.04948455,0.50206625,0.07260477,-0.35660687,0.20250969,1.0356672,0.20387219,-0.3903718,4
0.7355408,0.9833573,0.6998897,-0.08909433,-0.70328796,-0.88267297,-0.8331141,-0.34928468,-0.06380498,-0.30622512,-0.5824057,-0.9990305,0.18531393,-0.23139583,-0.6023585,0.9200018,-0.59210944,0.40435058,-0.33904943,1.1195338,2.162584,-0.46016735,-0.63576996,-0.5698881,-0.04514816,-0.40170655,-0.34398127,-0.27200532,-0.40154716,-0.71554613,-0.41498807,-0.6760865,0.11110221,0.14053771,-0.33212867,-0.32470086,0.18038458,0.2998381,-0.8949983,-0.5603543,-0.51393694,-0.29747176,-0.46038312,1.5862335,1.7391449,0.35134956,-0.29720035,-0.38319477,0.06555352,0.10600801,0.85689,2.3419816,0.19359252,-0.26536757,-0.6900483,-0.80408734,-0.8723762,-0.00793005,-0.3750324,0.30275786,-0.21739867,-0.30334762,0.0808747,-0.3720145,-0.49755684,-0.6214739,-0.8647264,-0.44961902,-0.41371378,-0.68849736,0.31907082,-0.59270877,-0.43207446,1.5644177,1.0970255,-0.4968804,-0.23621632,-0.5526373,-0.03319654,-0.03693639,0.5965477,-0.32109946,-0.49770606,-0.6240639,-0.43521017,-0.81485915,-0.42675602,0.8981233,0.47560337,0.8093586,-0.5207655,0.54175687,-0.15538025,0.4167387,0.22211117,-0.41514143,0.01998945,0.996822,-0.20862013,-0.38167053,5
1.3970747,0.2791831,0.47880384,-0.2959818,-0.6777409,-0.88996845,-0.6414129,-0.45528808,-0.2664938,-0.27304247,-0.43865559,-0.9848088,0.5577797,-0.30258736,-0.57414377,0.9610371,0.20749907,0.8410423,-0.34232065,0.5476263,1.6186972,-0.5490204,-0.6591724,-0.5923539,0.5080397,-0.45347017,-0.06195231,0.22679514,-0.4141366,-0.5673023,0.11949177,-0.21173732,0.20702705,-0.07394503,-0.37975976,-0.22128047,0.13014305,0.35934865,-0.75508696,-0.65971166,-0.44969797,-0.36846673,-0.40852255,1.4892366,1.2428522,1.4364434,-0.44120395,-0.2953964,-0.25536448,0.11385218,1.8803424,1.6882699,0.04127513,-0.26215643,-0.5945592,-0.68678,-0.91101915,0.27429968,-0.37794945,0.07453578,-0.2073466,-0.4677282,0.19247223,-0.47313374,-0.47826833,-0.41365665,-0.7764721,-0.5048918,-0.4419459,-0.6021779,0.4009425,-0.64309436,-0.4279687,1.7798846,0.95418906,-0.18999147,-0.43924695,-0.4450077,-0.3231811,-0.18069816,0.26608914,-0.2624899,-0.4680948,-0.6840482,-0.5890752,-0.7288086,-0.49085638,0.63597864,-0.23297656,0.47695836,-0.45621803,0.22236039,-0.15331493,1.7582517,-0.10390293,-0.36499232,-0.10001028,0.9535575,0.60155076,-0.5120456,1
0.79173315,0.7985469,0.5370397,0.01749636,-0.627897,-0.83921075,-0.74227685,-0.30998573,-0.00543786,-0.26129,-0.5292375,-0.9154951,0.24802406,-0.22802173,-0.5526024,0.49544922,-0.5420882,0.52136886,-0.26042297,1.3024464,1.50942,-0.47009957,-0.5451435,-0.5837939,-0.04814239,-0.2558764,-0.30876112,-0.31723875,-0.3645419,-0.70925844,-0.34190568,-0.64356613,0.30079675,-0.01465476,-0.5288485,-0.29806623,0.36404425,0.42111924,-0.86766654,-0.5193445,-0.47912708,-0.26801214,-0.43935433,0.9557151,2.0917752,0.34752405,-0.20251068,-0.28799367,0.23786974,0.2142731,0.87965965,2.635829,0.27989948,-0.20015554,-0.67925054,-0.7411305,-0.73045754,0.09162242,-0.3845862,0.3145094,-0.16922465,-0.2745324,0.10074447,-0.28173283,-0.44892815,-0.5825421,-0.8714191,-0.4286946,-0.39565834,-0.658257,0.10306612,-0.5916528,-0.43074638,1.7980306,0.8857238,-0.41377062,-0.07147293,-0.4794044,-0.23265721,-0.16983022,0.79104364,-0.2810422,-0.45683888,-0.5834188,-0.39177692,-0.7719092,-0.40696314,1.1109868,0.616746,0.9449376,-0.4567441,0.48949045,-0.09135893,0.41441843,0.01633282,-0.40187937,-0.11554257,1.0897423,-0.16870672,-0.27207083,5
